sub_id,MAE_glideslope_error_deg,MAE_localizer_error_deg,MAE_airspeed_error_kts,MAE_total_error,RMSE_glideslope_error_deg,RMSE_localizer_error_deg,RMSE_airspeed_error_kts,RMSE_total_error,R2_glideslope_error_deg,R2_localizer_error_deg,R2_airspeed_error_kts,R2_total_error
17,0.3541188657834745,0.3085696301222024,0.28282813792783534,0.6689363085299781,0.44476659923848527,0.42899607788225513,0.3698631179464953,0.8285175733234798,-0.005297787794766418,-0.14932807060281483,-0.022391080580111966,-1.8393642893299922
18,0.2605919019512062,0.2758076571831775,0.2542550569119104,1.0024607432353558,0.3806976199422836,0.34476763433773844,0.3449357199072932,1.1092193508057115,-3.6003554207197723,-2.7765567604573014,0.3221075500078766,-8.409439228658346
19,0.6399017109547172,0.6880042703573848,0.9049206964324229,1.0827934346810315,0.9874554042805761,0.9026095246684703,1.1569423686787705,1.5259284677687261,-0.1021623188531442,-0.004520224419332086,-0.8260734841252169,-0.23513746772412825
20,0.6299147728989146,0.3095784747636757,0.601735206329083,0.7867241274332215,0.8119838894604088,0.45511042894395676,0.8103453676969197,1.0137838824449383,0.07486732700299603,-0.1758653521852669,-0.03168906911597036,-0.10646937398971335
22,0.691805698533999,0.6280149194235992,0.5599577093324106,1.336750167290006,0.9904562327839838,0.8542989966170432,0.7738993346631966,1.7104385975820928,-1.0191371919709615,-0.09843728617887804,0.28450750581671336,-1.4933870040768373
23,1.0345917547786276,0.9538173315133766,0.41788197159533175,1.545070937392864,1.4083158625186785,1.302647881459473,0.616161447760267,1.9330979718683032,-0.09400205736722755,-0.2327183685669063,0.5960466978906598,-0.670570544568563
24,1.4684536499802008,1.1247281512652323,0.6658358280500541,1.9649014526374047,1.9146087133404008,1.4753440050405489,0.8767316060632068,2.5405662683711214,-0.49431281160468044,0.05911811406141332,0.1685015397174796,-0.5939240004620205
27,0.3660204284324476,0.2986484058393561,0.3519382759033873,0.4562238569226316,0.4741419043424712,0.40713517832496426,0.42271615109459953,0.5901138548332739,-0.6328532042050439,-0.13609640622490682,-1.8443043071053533,-1.1074062564218718
31,0.30128449132861695,0.17904589664935316,0.40138697568682424,0.5161390336931025,0.4904255175713026,0.23286182161221933,0.5858857219423699,0.830766607518794,-0.10089429998785904,-0.2621621090006978,-0.4290757304568258,-0.44436339628521737
32,0.3292187228708177,0.23387626124485159,0.29326001608568014,0.7844674373270026,0.42676216521518795,0.3066226799372565,0.3865476222791039,0.9375358557029769,-0.6754198797202853,-0.18897499309344457,0.10564684528507617,-4.531789873682921
33,0.4226527402928263,0.29615598718852604,0.4940530232937234,0.5860724155991424,0.5818212057038372,0.3842269131067138,0.6484139912891709,0.7621999720294009,-1.0727028211429381,-0.49806299811461163,0.5734859538327924,-0.03003138333223143
35,0.26010998427615156,0.2955674061892128,0.7369692684240713,1.060908068068952,0.37910783671817094,0.42981142162725033,0.8743383402691064,1.292473581135001,-1.2713822949453273,-0.592424498817927,-7.237722801200233,-6.7187369986269125
37,0.26301017553906025,0.2192935544836303,0.3098912111001959,0.8735857721677516,0.45871306960812797,0.28782225283258883,0.4212790565236366,1.0466353525627339,-0.14148541119227098,-0.7069101893918983,0.6015701835666061,-0.27763341311835577
38,1.761488664947591,0.5897057956428949,0.9333978262898299,2.015037752976306,2.0678144623567434,0.7932705331023088,1.1921417297421815,2.416623915679882,-0.057349020610622636,-0.1518953776452916,-0.30567915135912704,-0.8336564688512975
43,0.677867902419328,0.760574998397006,0.571035642656021,0.9387225437107272,1.012976170824271,1.0978067310679522,0.8916048793330547,1.2852400493612894,-0.04164568750299824,-0.020167383801427352,-0.20666884281483355,0.17948379990921337
