sub_id,MAE_glideslope_error_deg,MAE_localizer_error_deg,MAE_airspeed_error_kts,MAE_total_error,RMSE_glideslope_error_deg,RMSE_localizer_error_deg,RMSE_airspeed_error_kts,RMSE_total_error,R2_glideslope_error_deg,R2_localizer_error_deg,R2_airspeed_error_kts,R2_total_error
22,0.06424216816869731,0.046444238642157534,0.09400000249987454,0.14311533274291544,0.11214603184062112,0.07178941485496147,0.13972869570512772,0.20915900405271473,0.9742502157135119,0.9922845978559446,0.9767579254104317,0.9627126201595819
23,0.09228397820978188,0.061059531632322174,0.08275288431285213,0.15423220901947454,0.20582645036589806,0.09254358616308463,0.12803977693105972,0.2239939681231683,0.9767534339342492,0.9938009334449688,0.9826203589147869,0.9774546719974687
24,0.06427046161989806,0.13120938552844102,0.0952639487246823,0.21272021504365649,0.11356906048573272,0.24982054424854352,0.13580231690297653,0.30388053113063906,0.9947502653152354,0.9731580724740411,0.9800105066595123,0.9771481691092013
27,0.02284510304448255,0.021440532384834413,0.06520931609302755,0.08584818325620183,0.03656014892040062,0.03135845115187255,0.10485944259702486,0.12056529566478194,0.9902860163269763,0.993292633069869,0.81805485226735,0.911547241754991
31,0.03266873639993205,0.020009528020702685,0.0711616852645748,0.08664550384277678,0.14412667552075928,0.028736575417192777,0.12060685073517845,0.15135195582603678,0.9052723217324735,0.9808510229160738,0.9392960018525695,0.9521874186833931
32,0.028218262440603235,0.020077834235057834,0.0680464906423986,0.0801578319741049,0.04210241581189213,0.02823632826014744,0.10723466080257683,0.11584271397873591,0.9837081148005278,0.9899682696811888,0.9311328153599968,0.9158647726473141
33,0.0507288252091548,0.02406770897438022,0.08979971340457736,0.11561969272072,0.1044936616400869,0.0396033606499994,0.12695406468162282,0.16457124793288572,0.9333877094166578,0.9841527547347144,0.9837223718533976,0.9520589024674637
35,0.02922889712784258,0.01962483197478874,0.07386500208013463,0.08431017171203234,0.07406690625795347,0.027419264390152128,0.11566369902904608,0.1380668061073336,0.9134783028509657,0.9935507743863083,0.8563132629104313,0.9122668598763513
37,0.02442649594052876,0.022429104545253035,0.07148801389129199,0.08478016508849559,0.11979152378538882,0.03850428502752281,0.11999438181034151,0.1463183139952011,0.922519833459648,0.9695707410540807,0.9677760285737673,0.9751132375836564
38,0.10506438811573862,0.06642961066017564,0.0884206432083422,0.16605261734310128,0.22967676403131088,0.09269498094818977,0.12861293726411702,0.24050404717070226,0.9870095387436236,0.9843446232267408,0.9848004205859451,0.981752682707833
43,0.044234215666333766,0.05822008119190324,0.07995932719750903,0.13673579499960098,0.07895458531445866,0.09860373089336537,0.12408323166800954,0.19867003644170247,0.9937038459958134,0.9918097874141768,0.9766493001030153,0.9804182460424002
