time_dn,aircraft_velocity_e_mps,aircraft_velocity_u_mps,aircraft_velocity_n_mps,aircraft_elevation_trim,aircraft_aileron_trim,aircraft_latitude_deg,aircraft_longitude_deg,aircraft_elevation_m,aircraft_agl_altitude_m,aircraft_pitch_deg,aircraft_roll_deg,aircraft_indicated_airspeed_kias,aircraft_groundspeed_mps,aircraft_climb_rate_mps,aircraft_yaw_deg,aircraft_ils_deflection_gs,aircraft_ils_deflection_h,aircraft_landing_gear
738534.42377596662845462561,54.6560287475586,-3.22517895698547,6.1781849861145,0.014766713604331,0.0173579603433609,42.4850959777832,-71.4520950317383,711.421325683594,630.99609375,-3.81362175941467,-3.86597347259521,110.958908081055,55.0985794067383,-3.07996773719788,-0.313795804977417,-0.210526838898659,-0.23213891685009,70
738534.42377778503578156233,54.6910591125488,-3.38357782363892,6.04335260391235,0.014766713604331,0.0173579603433609,42.4850883483887,-71.4519958496094,710.855407714844,630.710632324219,-3.63172888755798,-4.25816965103149,110.905616760254,55.1278762817383,-3.14733481407166,0.77118593454361,-0.211823061108589,-0.232196003198624,70
738534.42377987806685268879,54.7253150939941,-3.49118876457214,5.93209409713745,0.014766713604331,0.0173579603433609,42.4850807189941,-71.4518737792969,710.1787109375,630.354858398438,-2.95368432998657,-4.09914207458496,110.947143554688,55.1564903259277,-3.23605251312256,0.174720019102097,-0.21366423368454,-0.232204377651215,70
738534.42378174827899783850,54.7538681030273,-3.47647380828857,5.87000942230225,0.014766713604331,0.0173579603433609,42.4850730895996,-71.4517669677734,709.56396484375,630.028259277344,-3.11548805236816,-3.87648344039917,110.953926086426,55.1772499084473,-3.32196712493896,-1.58863306045532,-0.215600252151489,-0.232159093022346,70
738534.42378387856297194958,54.8018341064453,-3.49948978424072,5.77350091934204,0.014766713604331,0.0173579603433609,42.4850616455078,-71.4516448974609,708.868896484375,629.659057617188,-4.06267166137695,-4.01598739624023,110.896301269531,55.2161254882812,-3.41416525840759,-2.24085211753845,-0.217947497963905,-0.232044965028763,70
738534.42378592793829739094,54.8402824401855,-3.71489953994751,5.58644533157349,0.014766713604331,0.0173579603433609,42.4850540161133,-71.4515228271484,708.142883300781,629.259765625,-3.83883595466614,-4.3034405708313,110.888603210449,55.2491188049316,-3.50042223930359,0.321221798658371,-0.220478281378746,-0.231862246990204,70
738534.42378800571896135807,54.8525390625,-3.80609583854675,5.38263845443726,0.014766713604331,0.0173579603433609,42.4850463867188,-71.4514007568359,707.421569824219,628.848693847656,-2.67700290679932,-4.10621070861816,111.042701721191,55.2472648620605,-3.58836889266968,2.78376793861389,-0.223230645060539,-0.231620952486992,70
738534.42379007884301245213,54.8393402099609,-3.799152135849,5.24589109420776,0.014766713604331,0.0173579603433609,42.4850387573242,-71.4512786865234,706.664611816406,628.411743164062,-1.82446551322937,-3.37934422492981,111.37092590332,55.2205238342285,-3.68263936042786,2.60908961296082,-0.226395323872566,-0.231290891766548,70
738534.42379215976689010859,54.8259582519531,-3.72909736633301,5.20639896392822,0.014766713604331,0.0173579603433609,42.4850311279297,-71.4511642456055,705.93603515625,627.993469238281,-1.99151253700256,-2.38356995582581,111.728546142578,55.1987190246582,-3.76632022857666,0.189962863922119,-0.229611307382584,-0.23089624941349,70
738534.42379402357619255781,54.8401145935059,-3.70339798927307,5.21208524703979,0.014766713604331,0.0173579603433609,42.4850234985352,-71.451057434082,705.298156738281,627.630798339844,-2.72506976127625,-1.82095777988434,111.932479858398,55.2115859985352,-3.82638072967529,-2.09557247161865,-0.23244908452034,-0.230490371584892,70
