group_run,sub_id,run_id,MAE_glideslope_error_deg,RMSE_glideslope_error_deg,R2_glideslope_error_deg,MAE_localizer_error_deg,RMSE_localizer_error_deg,R2_localizer_error_deg,MAE_airspeed_error_kts,RMSE_airspeed_error_kts,R2_airspeed_error_kts,MAE_total_error,RMSE_total_error,R2_total_error
15_2,15,2,0.14808773016924437,0.19215467682360027,0.9605642993235866,0.09624441894118226,0.19238311009536313,0.9082285991795477,0.13677983687732018,0.2146457872461607,-0.8771422713533708,0.1316679906749115,0.19540659323952064,0.9728252675686555
15_3,15,3,0.025583616253592106,0.03358064790269459,0.9643321332044954,0.029017088273485744,0.04061610364821809,0.9756607086490694,0.019591972660919322,0.024378798327431683,-4.94600315035027,0.03858518342108514,0.04844045498877014,0.9555061231818912
15_4,15,4,0.13327617273183592,0.16131165223742627,0.949225060192739,0.10155637782060528,0.12829255061588116,0.8600607507370883,0.172616392204493,0.21888474112366849,0.7238725305753115,0.23230571963092456,0.30359347099181605,0.7950441519654041
15_5,15,5,0.04865114030891949,0.06097451954275972,0.9320571369764907,0.04780175370515287,0.06016246358676236,0.9646917067993894,0.027087152775557777,0.03429077004101806,0.3739313849712129,0.06506677646143984,0.07657389566087747,0.8760887356570608
15_6,15,6,0.3521502223121017,0.7302579410310774,0.7539022604331154,0.3988069761378746,0.8844509656829473,0.8713033348141347,0.18453943760367716,0.24848366969187805,0.9159237023393275,0.3437657522516526,0.4389792704971101,0.8526984468054642
15_7,15,7,0.06357899353094443,0.08651990164328553,0.9898986997296666,0.03479471786987701,0.04228308782411329,0.9603652588861021,0.03914085034487128,0.05022388335063005,0.8197677298951316,0.05076799186359927,0.061395687976500586,0.9854367216809873
15_8,15,8,0.07138696673718249,0.09698272281810746,0.9884706812317035,0.12091786450025285,0.17273474594523963,0.6757768370310153,0.09694169407903823,0.14086915886946944,-1.7483462199260402,0.07485060344852695,0.10510670222790908,0.9866890529377413
15_9,15,9,0.13760508683153283,0.20774540211377926,0.8975375026999142,0.08121610844575175,0.1058169418224289,0.917725581728155,0.20389040802927016,0.24606784803635098,0.5890614347160739,0.21967348753383922,0.2802934391050054,0.8367321953858864
16_1,16,1,0.02685482336424831,0.034443958805704306,0.8420484992997516,0.021327168002505847,0.03509754825504069,0.9098857299616768,0.02268954651306033,0.028770983054572978,0.9876744451930053,0.023471899107464746,0.03471636265315886,0.9867864237749457
16_10,16,10,0.034198779629043816,0.042895780079339016,0.9516919144768797,0.01757907050921301,0.02457536313002495,0.8604357105978019,0.019122351021231856,0.024462183180855714,0.887164644194022,0.02806516563840477,0.03406095935993991,0.9773213696449462
16_11,16,11,0.029473874326969338,0.03852926822465605,0.9248842989839382,0.017735239728604742,0.02301365348256517,0.9481915622559499,0.02556188309850644,0.0300586637788944,0.6987676692650737,0.0316435560895277,0.03642199477232497,0.832837147607388
16_12,16,12,0.0395989846911422,0.04708967853304718,0.9163893533783882,0.01150260030959781,0.01730592938776829,0.910492595330611,0.029440504898681472,0.03530823263174558,0.9583218971444352,0.03916162471978625,0.048729675599199745,0.8875644165625032
16_2,16,2,0.023174980963203463,0.03016164657207819,0.8253487214695796,0.03665766039836706,0.04714765317523177,0.9647368593251077,0.02733123505725753,0.03239783665230388,0.9472482599079064,0.03596056095697502,0.042683933452159636,0.9281672294709852
16_3,16,3,0.034975952020124934,0.040531003865468374,0.9681002444804941,0.015001382984284243,0.022040289764834232,0.9551578658473137,0.024137719464671102,0.034874404908454816,0.7096431632052455,0.043035149290832624,0.05275831037272942,0.9264704266949448
16_4,16,4,0.1149375654485783,0.1578823127967438,0.8279377392356622,0.053521188880382486,0.07573672520119071,0.9513386358627981,0.1447213790721334,0.17829755735795771,0.3494731771327002,0.14850474114946782,0.1956008595329966,0.7034135815776108
16_5,16,5,0.025808049914252416,0.030020869186768846,0.9664945803072831,0.029954702304423934,0.0409429821673961,0.9723864291158064,0.036872172391589894,0.04655714470267132,0.7337533264260153,0.031120705102243445,0.04354990464215676,0.9734842473165055
16_6,16,6,0.11018284245145289,0.1753556862983622,0.7300744644480539,0.08828704884937597,0.15675382979863436,0.8962694964588739,0.14538113543576794,0.17521624274742084,0.11186499225152213,0.15170532950016036,0.20326826756799413,0.8799306674375066
16_7,16,7,0.04981434093434254,0.062159704064504474,0.9674892852824827,0.024727530025955347,0.031014843746109782,-0.9215480178898614,0.033830959595702044,0.04384220372631826,0.9698176123896631,0.0590944551165283,0.081286807573075,0.9385927330964685
16_8,16,8,0.03019841799031218,0.04113711702920623,0.9735352321326841,0.01729076418402585,0.021181239753527138,0.9689213940238626,0.023086368795309637,0.030100701181993553,0.7434525162792316,0.026133765988147664,0.034222183656810456,0.9723269452191567
16_9,16,9,0.08520959893991449,0.12220079634658429,0.761089562969958,0.03260853397381032,0.04138887206140633,0.8953680340581847,0.12136830870989575,0.154580610611884,0.7826578319745046,0.14567256380805557,0.18059752984218425,0.5560339895171587
17_1,17,1,0.0816697215146582,0.0974673119186662,0.9571522709392376,0.025881940244662744,0.03712965926998862,0.8973104071923408,0.03752774638118057,0.050298557236429155,0.8845938118986709,0.08123522101188939,0.09808833533018858,0.9273349616081155
17_10,17,10,0.03163614610435863,0.04551878732264545,0.9728014686244333,0.03162446394694812,0.039765898689903996,0.9813991000877953,0.02147678067851899,0.02611361167624877,0.9068420291387744,0.05062784909843229,0.06660438856923226,0.8779583800623941
17_11,17,11,0.04848352447629531,0.06256278212131482,0.9470798184145899,0.01429048204221704,0.017691141576178716,0.9810278000294363,0.026150830418593733,0.035740036259586536,0.9602572015752842,0.057694191180023675,0.07609380325894793,0.9170175575759596
17_12,17,12,0.03128367438566062,0.04334986007292079,0.930009570122626,0.02368095034790463,0.02991385848029093,0.7442380970428647,0.024175015764163182,0.031644974750601296,0.9486972855093141,0.05541350544590304,0.0697108114983372,0.9163151984589823
17_2,17,2,0.07165356507763841,0.08646155197795011,0.947269901693451,0.021962179589700412,0.032771444000884824,0.8733991019558179,0.03164345319630988,0.03964012339794973,0.9398820528803439,0.07734068889872472,0.09573751783181114,0.8390889417201686
17_3,17,3,0.06309881423372925,0.07883933188077802,0.9310855833678412,0.027758531345413857,0.03649174038337812,0.9817918140760901,0.026185710582426816,0.034266908373294776,0.8918611786352153,0.06002720813564519,0.07346491899864689,0.9034251758255434
17_4,17,4,0.0891417488110038,0.11722200241278315,0.8939722031972295,0.037523634329497665,0.04962453813033399,0.9729419822853642,0.12747221145632145,0.1662764318628624,0.5709987616329047,0.15737265389252725,0.20493615207228724,0.7357953053681977
17_5,17,5,0.0413518075063517,0.05183514409219138,0.9596917735848892,0.033378843474210926,0.042302966726166215,0.9719975135216765,0.028119455981703505,0.03702169449158156,0.7404161948252277,0.0421802094767269,0.057810158409614114,0.8238044262891481
17_6,17,6,0.200020693143125,0.25894000252740573,0.922145527363438,0.07771409408219601,0.10950572820640511,0.9200512717604141,0.15505256791081107,0.18703632177434537,0.8446840186322009,0.21235156593518414,0.26212428442850816,0.8824869485301108
17_7,17,7,0.10137660073408081,0.12950777233712418,0.9523009677319572,0.018966243395585895,0.02573621445891034,0.7976099892275976,0.054685784004020674,0.07643142366225503,0.8518509408941358,0.09725247814583554,0.12874880842094052,0.9674180666504918
17_8,17,8,0.02730318943124775,0.04027085939398614,0.9664809683009795,0.03442872367253117,0.04670892786560461,0.9690559266721294,0.04410323237999647,0.06829513312175309,-0.013811906789536144,0.04626521984688138,0.05776974406177082,0.9748523230721343
17_9,17,9,0.06989255214177797,0.09212217152421126,0.9155909488066634,0.0429781408481025,0.06045822813305607,0.9508605948519246,0.13646955027352276,0.1621536300624004,0.13082666497359519,0.14792630246432575,0.18768775823211306,0.7742122485141276
18_1,18,1,0.02835457759023386,0.03486340683399431,0.946021841781977,0.027089377421004923,0.0360781046647009,0.9483162056714566,0.02302244731450649,0.028489759072871535,0.8901453501119357,0.03557839306192269,0.04271455565565582,0.9695606617304234
18_10,18,10,0.029471845567518914,0.04307281094631797,0.9450023612400582,0.02171298326167661,0.03267032538610889,0.9367143930484759,0.03202886351198183,0.04389252207485753,0.7923247486545739,0.04988217975074307,0.06401535681625978,0.9166518960661876
18_11,18,11,0.030154749771925605,0.035649807982811844,0.9244728350041878,0.031151875611333105,0.04384887312488769,0.9047439269780851,0.016478646574320743,0.02079010310196651,0.9216481467029031,0.042077999832297305,0.054118438718031195,0.9171115244037991
18_12,18,12,0.01248992481583231,0.015024497546722188,0.816373712814409,0.0055604397046780385,0.008753673975097886,0.5567223996435775,0.009062653880039713,0.01165868347860325,0.8950751605556053,0.035645611440164766,0.0398492813553296,-0.3863891048971251
18_2,18,2,0.025476339980206802,0.032979803034429,0.9352335318140939,0.04313840034521577,0.06715038516137783,0.9458257612291635,0.017317474986679997,0.02154210975414448,0.9634818206097712,0.05199032385503019,0.06467137142711768,0.8211416598029917
